"COUNTRY","Country","INDICATOR","Indicator","EDUCATION_LEV","Education level","SEX","Gender","MOBILITY","Mobility","EDUCATION_FIELD","Field","YEAR","Year","Value","Flag Codes","Flags"
"AUS","Australia","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F05","Natural sciences, mathematics and statistics","2015","2015",6.133,,
"AUS","Australia","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F05","Natural sciences, mathematics and statistics","2016","2016",6.116,,
"AUS","Australia","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F05","Natural sciences, mathematics and statistics","2017","2017",6.029,,
"AUS","Australia","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F05","Natural sciences, mathematics and statistics","2018","2018",4.998,,
"AUS","Australia","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F05","Natural sciences, mathematics and statistics","2019","2019",4.758,,
"AUS","Australia","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F05","Natural sciences, mathematics and statistics","2020","2020",4.678,,
"AUS","Australia","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F05","Natural sciences, mathematics and statistics","2021","2021",4.87,,
"AUS","Australia","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F06","Information and Communication Technologies (ICTs)","2013","2013",1.213,,
"AUS","Australia","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F06","Information and Communication Technologies (ICTs)","2014","2014",1.215,,
"AUS","Australia","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F06","Information and Communication Technologies (ICTs)","2015","2015",1.249,,
"AUS","Australia","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F06","Information and Communication Technologies (ICTs)","2016","2016",1.471,,
"AUS","Australia","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F06","Information and Communication Technologies (ICTs)","2017","2017",1.554,,
"AUS","Australia","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F06","Information and Communication Technologies (ICTs)","2018","2018",1.844,,
"AUS","Australia","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F06","Information and Communication Technologies (ICTs)","2019","2019",2.438,,
"AUS","Australia","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F06","Information and Communication Technologies (ICTs)","2020","2020",3.493,,
"AUS","Australia","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F06","Information and Communication Technologies (ICTs)","2021","2021",3.589,,
"AUS","Australia","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F06","Information and Communication Technologies (ICTs)","2013","2013",6.873,,
"AUS","Australia","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F06","Information and Communication Technologies (ICTs)","2014","2014",7.105,,
"AUS","Australia","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F06","Information and Communication Technologies (ICTs)","2015","2015",7.243,,
"AUS","Australia","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F06","Information and Communication Technologies (ICTs)","2016","2016",7.422,,
"AUS","Australia","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F06","Information and Communication Technologies (ICTs)","2017","2017",7.644,,
"AUS","Australia","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F06","Information and Communication Technologies (ICTs)","2018","2018",8.252,,
"AUS","Australia","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F06","Information and Communication Technologies (ICTs)","2019","2019",10.057,,
"AUS","Australia","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F06","Information and Communication Technologies (ICTs)","2020","2020",12.347,,
"AUS","Australia","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F06","Information and Communication Technologies (ICTs)","2021","2021",12.434,,
"AUS","Australia","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F06","Information and Communication Technologies (ICTs)","2013","2013",3.611,,
"AUS","Australia","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F06","Information and Communication Technologies (ICTs)","2014","2014",3.692,,
"AUS","Australia","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F06","Information and Communication Technologies (ICTs)","2015","2015",3.775,,
"AUS","Australia","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F06","Information and Communication Technologies (ICTs)","2016","2016",4.009,,
"AUS","Australia","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F06","Information and Communication Technologies (ICTs)","2017","2017",4.126,,
"AUS","Australia","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F06","Information and Communication Technologies (ICTs)","2018","2018",4.56,,
"AUS","Australia","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F06","Information and Communication Technologies (ICTs)","2019","2019",5.679,,
"AUS","Australia","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F06","Information and Communication Technologies (ICTs)","2020","2020",7.324,,
"AUS","Australia","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F06","Information and Communication Technologies (ICTs)","2021","2021",7.397,,
"AUS","Australia","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F07","Engineering, manufacturing and construction","2013","2013",3.86,,
"AUS","Australia","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F07","Engineering, manufacturing and construction","2014","2014",4.113,,
"AUS","Australia","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F07","Engineering, manufacturing and construction","2015","2015",3.056,,
"AUS","Australia","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F07","Engineering, manufacturing and construction","2016","2016",3.195,,
"AUS","Australia","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F07","Engineering, manufacturing and construction","2017","2017",3.329,,
"AUS","Australia","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F07","Engineering, manufacturing and construction","2018","2018",3.294,,
"AUS","Australia","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F07","Engineering, manufacturing and construction","2019","2019",3.417,,
"AUS","Australia","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F07","Engineering, manufacturing and construction","2020","2020",3.779,,
"AUS","Australia","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F07","Engineering, manufacturing and construction","2021","2021",3.78,,
"AUS","Australia","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F07","Engineering, manufacturing and construction","2013","2013",15.828,,
"AUS","Australia","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F07","Engineering, manufacturing and construction","2014","2014",16.503,,
"AUS","Australia","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F07","Engineering, manufacturing and construction","2015","2015",14.155,,
"AUS","Australia","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F07","Engineering, manufacturing and construction","2016","2016",14.869,,
"AUS","Australia","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F07","Engineering, manufacturing and construction","2017","2017",15.044,,
"AUS","Australia","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F07","Engineering, manufacturing and construction","2018","2018",14.029,,
"AUS","Australia","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F07","Engineering, manufacturing and construction","2019","2019",14.653,,
"AUS","Australia","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F07","Engineering, manufacturing and construction","2020","2020",14.801,,
"AUS","Australia","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F07","Engineering, manufacturing and construction","2021","2021",14.537,,
"AUS","Australia","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F07","Engineering, manufacturing and construction","2013","2013",8.931,,
"AUS","Australia","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F07","Engineering, manufacturing and construction","2014","2014",9.323,,
"AUS","Australia","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F07","Engineering, manufacturing and construction","2015","2015",7.734,,
"AUS","Australia","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F07","Engineering, manufacturing and construction","2016","2016",8.174,,
"AUS","Australia","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F07","Engineering, manufacturing and construction","2017","2017",8.278,,
"AUS","Australia","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F07","Engineering, manufacturing and construction","2018","2018",7.844,,
"AUS","Australia","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F07","Engineering, manufacturing and construction","2019","2019",8.197,,
"AUS","Australia","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F07","Engineering, manufacturing and construction","2020","2020",8.549,,
"AUS","Australia","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F07","Engineering, manufacturing and construction","2021","2021",8.411,,
"AUS","Australia","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F08","Agriculture, forestry, fisheries and veterinary","2013","2013",0.857,,
"AUS","Australia","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F08","Agriculture, forestry, fisheries and veterinary","2014","2014",0.791,,
"AUS","Australia","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F08","Agriculture, forestry, fisheries and veterinary","2015","2015",0.756,,
"AUS","Australia","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F08","Agriculture, forestry, fisheries and veterinary","2016","2016",0.814,,
"AUS","Australia","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F08","Agriculture, forestry, fisheries and veterinary","2017","2017",0.82,,
"AUS","Australia","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F08","Agriculture, forestry, fisheries and veterinary","2018","2018",0.742,,
